Institution,Subject,Name,Type,Number,Section,Instructor,Date
Amherst,PSYC,Psychopharmacology,,325,1,Sarah Turgeon,MWF 10:00AM-10:50AM
Amherst,PSYC,Stereotypes and Prejudice,,337,1,Rebecca Totton,TH 01:00PM-03:45PM
Amherst,PSYC,Consciousness,,361,1,Michael Cohen,W 02:00PM-04:45PM
Amherst,PSYC,Non-verbal Communication,,362,1,Carolyn Palmquist,TH 01:00PM-03:45PM
Amherst,PSYC,Psychotherapy,,369,1,Elizabeth Kneeland,T 01:00PM-03:45PM
Amherst,PSYC,Special Topics,,490,1,The Department,
Amherst,RELI,Introduction to Religion,,111,1,"Andrew Dole, Maria Heim",TTH 10:00AM-11:20AM
Amherst,RELI,Relig Traditions America,,134,1,Lloyd Barba,TTH 11:30AM-12:50PM
Amherst,RELI,Becoming Christian,,174,1,Rebecca Stephens Falcasantos,WF 02:00PM-03:20PM
Amherst,RELI,The Virgin Mary,,229,1,Jutta Sperling,TTH 02:30PM-03:50PM
Amherst,RELI,The Sanctuary Movement,,234,1,Lloyd Barba,MW 02:00PM-03:20PM
Amherst,RELI,Buddhist Ethics,,255,1,Maria Heim,TTH 01:00PM-02:20PM
Amherst,RELI,Religion and Violence,,277,1,Rebecca Stephens Falcasantos,TTH 02:30PM-03:50PM
Amherst,RELI,19th-C Christianity,,278,1,Andrew Dole,MW 12:30PM-01:50PM
Amherst,RELI,Lives of Muslim Saints,,288,1,Tariq Jaffer,TTH 02:30PM-03:50PM
Amherst,RELI,Buddhist Stories,,360,1,Lei Ying,TTH 10:00AM-11:20AM
Amherst,RELI,Special Topics,,490,1,The Department,
Amherst,RUSS,First-Year Russian I,,101,1,Tatyana Babyonyshev,MWF 10:00AM-10:50AM
Amherst,RUSS,First-Year Russian I Dis,,101F,1,Tatyana Babyonyshev,TTH 09:00AM-09:50AM
Amherst,RUSS,First-Year Russian I Dis,,101F,2,Tatyana Babyonyshev,TTH 10:00AM-10:50AM
Amherst,RUSS,Century of Catastrophe,,123,1,Catherine Ciepiela,MWF 11:00AM-11:50AM
Amherst,RUSS,Second-Year Russian I,,201,1,Catherine Ciepiela,MWF 01:00PM-01:50PM
Amherst,RUSS,2nd-Year Russian I Dis,,201F,1,Catherine Ciepiela,
Amherst,RUSS,Third-Year Russian I,,301,1,"Tatyana Babyonyshev, Michael Kunichika",TTH 08:30AM-09:50AM
Amherst,RUSS,Third-Year Russian I Dis,,301F,1,"Tatyana Babyonyshev, Michael Kunichika",
Amherst,RUSS,What Is Language?,,315,1,Michael Kunichika,TTH 10:00AM-11:20AM
Amherst,RUSS,Russian Lit & Culture I,,401,1,Tatyana Babyonyshev,
Amherst,RUSS,Special Topics,,490,1,The Department,
Amherst,SOCI,Asian American Experience,,202,1,Pawan Dhingra,TTH 08:30AM-09:50AM
Amherst,SOCI,Sociology of Work,,208,1,Utku Balaban,MW 12:30PM-01:50PM
Amherst,SOCI,The Embodied Self,,215,1,Wendy Bergoffen,MWF 11:00AM-11:50AM
Amherst,SOCI,The Embodied Self,,215,2,Francis Couvares,MWF 11:00AM-11:50AM
Amherst,SOCI,Footprints on the Earth,,226,1,Hannah Holleman,MW 08:30AM-09:50AM
Amherst,SOCI,Drugs and Society,,243,1,Jerome Himmelstein,MW 12:30PM-01:50PM
Amherst,SOCI,Sociological Theory,,315,1,Jerome Himmelstein,TTH 11:30AM-12:50PM
Amherst,SOCI,Socio-Eco Victories,,342,1,Hannah Holleman,M 02:00PM-04:45PM
Amherst,SOCI,Model Minorities,,345,1,"Wendy Bergoffen, Franklin Odo",M 02:00PM-04:45PM
Amherst,SOCI,Politics of Education,,352,1,"Hilary Moss, Kristen Luschen",W 02:00PM-04:45PM
Amherst,SOCI,Special Topics,,490,1,The Department,
Amherst,SPAN,Spanish I,,101,1,Fiona Dixon,TTH 01:00PM-02:20PM
Amherst,SPAN,Spanish I,,101,2,Fiona Dixon,TTH 02:30PM-03:50PM
Amherst,SPAN,Spanish 1 Dis,,101F,1,The Department,F 09:00AM-09:50AM
Amherst,SPAN,Spanish 1 Dis,,101F,2,The Department,F 10:00AM-10:50AM
Amherst,SPAN,Spanish 1 Dis,,101F,3,The Department,F 02:00PM-02:50PM
Amherst,SPAN,Spanish II,,102,1,Fiona Dixon,TTH 10:00AM-11:20AM
Amherst,SPAN,Spanish II,,102,2,Sarah Piazza,MW 02:00PM-03:20PM
Amherst,SPAN,Spanish II Dis,,102F,1,The Department,F 09:00AM-09:50AM
Amherst,SPAN,Spanish II Dis,,102F,2,The Department,F 10:00AM-10:50AM
Amherst,SPAN,Spanish II Dis,,102F,3,The Department,F 02:00PM-02:50PM
Amherst,SPAN,Spanish III,,201,1,Sarah Piazza,MWF 10:00AM-10:50AM
Amherst,SPAN,Spanish III,,201,2,Sarah Piazza,MWF 01:00PM-01:50PM
Amherst,SPAN,Spanish III Dis,,201F,1,The Department,TH 09:00AM-09:50AM
Amherst,SPAN,Spanish III Dis,,201F,2,The Department,TH 10:00AM-10:50AM
Amherst,SPAN,Spanish III Dis,,201F,3,The Department,TH 01:00PM-01:50PM
Amherst,SPAN,Spanish IV,,202,1,Phoebe Porter,MW 12:30PM-01:50PM
Amherst,SPAN,Spanish IV,,202,2,Phoebe Porter,MW 02:30PM-03:50PM
Amherst,SPAN,Spanish IV Dis,,202F,1,Phoebe Porter,TH 09:00AM-09:50AM
Amherst,SPAN,Spanish IV Dis,,202F,2,Phoebe Porter,TH 10:00AM-10:50AM
Amherst,SPAN,Spanish IV Dis,,202F,3,Phoebe Porter,TH 01:00PM-01:50PM
Amherst,SPAN,Literature and Culture,,301,1,Jason Bolton,MW 02:00PM-03:20PM
Amherst,SPAN,Literature and Culture,,301,2,Catherine Infante,TTH 02:30PM-03:50PM
Amherst,SPAN,Short Stories,,305,1,Catherine Infante,MW 02:00PM-03:20PM
Amherst,SPAN,Art As Protest,,325,1,Sara Brenneis,TTH 02:30PM-03:50PM
Amherst,SPAN,Don Quixote,,460,1,Ilan Stavchansky,TTH 10:00AM-11:20AM
Amherst,SPAN,Special Topics,,490,1,The Department,
Amherst,SPAN,Senior Seminar,,495,1,Sara Brenneis,TTH 11:30AM-12:50PM
Amherst,STAT,Stat Literacy Crim Just,,104,1,Katharine Correia,W 02:00PM-05:00PM
Amherst,STAT,Stat Ethics Institutions,,108,1,Andreas Georgiou,F 02:00PM-04:45PM
Amherst,STAT,Intro to Statistics,,111,1,"Pamela Matheson, Kevin Donges",MWF 02:00PM-02:50PM; T 02:30PM-03:20PM
Amherst,STAT,Intro to Stat Modeling,,135,1,"Brittney Bailey, Kevin Donges",MWF 10:00AM-10:50AM
Amherst,STAT,Intro to Stat Modeling,,135,2,"Brittney Bailey, Kevin Donges",MWF 11:00AM-11:50AM
Amherst,STAT,Intro to Stat Modeling,,135,3,"Ryan McShane, Kevin Donges",TTH 11:30AM-12:50PM
Amherst,STAT,Intro to Stat Modeling,,135,4,"Ryan McShane, Kevin Donges",TTH 02:30PM-03:50PM
Amherst,STAT,Intermediate Statistics,,230,1,Shu-Min Liao,MW 09:00AM-09:50AM; F 08:30AM-09:50AM
Amherst,STAT,Intermediate Statistics,,230,2,Shu-Min Liao,MW 01:00PM-01:50PM; F 12:30PM-01:50PM
Amherst,STAT,Data Science,,231,1,Katharine Correia,TTH 10:00AM-11:20AM
Amherst,STAT,Data Science,,231,2,Amy Wagaman,TTH 08:30AM-09:50AM
Amherst,STAT,Multivariate Data Analys,,240,1,Amy Wagaman,TTH 11:30AM-12:50PM
Amherst,STAT,Statistics Communication,,320,1,Pamela Matheson,MWF 03:00PM-03:50PM
Amherst,STAT,Probability,,360,1,Kevin Donges,MWF 02:00PM-02:50PM; T 02:30PM-03:20PM
Amherst,STAT,Probability,,360,2,Kevin Donges,MWF 03:00PM-03:50PM; T 03:30PM-04:20PM
Amherst,STAT,Special Topics,,490,1,The Department,
Amherst,STAT,Advanced Data Analysis,,495,1,Nicholas Horton,MWF 09:00AM-09:50AM
Amherst,STAT,Advanced Data Analysis,,495,2,Nicholas Horton,MWF 10:00AM-10:50AM
Amherst,SWAG,Construction of Gender,,100,1,Aneeka Henderson,MW 12:30PM-01:50PM
Amherst,SWAG,Feminist Science Studies,,108,1,Jennifer Hamilton,MW 08:30AM-09:50AM
Amherst,SWAG,Greek Civilization,,123,1,Frederick Griffiths,MWF 11:00AM-11:50AM
Amherst,SWAG,Sexualities in IR,,160,1,Manuela Picq,MW 02:00PM-03:20PM
Amherst,SWAG,Trans Theories of Race,,263,1,Stephen Dillon,TTH 01:00PM-02:20PM
Amherst,SWAG,Witch/Vampire/Monster,,310,1,Natasha Staller,TTH 01:00PM-02:20PM
Amherst,SWAG,Bad Black Women,,329,1,Aneeka Henderson,MW 02:00PM-03:20PM
Amherst,SWAG,Women of Ill Repute,,342,1,Laure Katsaros,MWF 10:00AM-10:50AM
Amherst,SWAG,Reading the Romance,,365,1,Krupa Shandilya,T 01:00PM-03:45PM
Amherst,SWAG,Indigenous Feminisms,,372,1,Jennifer Hamilton,TTH 10:00AM-11:20AM
Amherst,SWAG,US Third World Feminists,,380,1,Lili Kim,TTH 10:00AM-11:20AM
Amherst,SWAG,Contemporary Debates,,400,1,Krupa Shandilya,W 02:00PM-04:45PM
Amherst,SWAG,"Race, Gender, Sexuality",,436,1,Jen Manion,T 01:00PM-03:45PM
Amherst,SWAG,Special Topics,,490,1,The Department,
Amherst,THDA,The Language of Movement,,111,1,Wendy Woodson,TTH 02:30PM-04:30PM
Amherst,THDA,Contemp Dance: Int.,,117H,1,Jenna Riegel,TTH 04:30PM-06:00PM
Amherst,THDA,Hip Hop,,122H,1,Shakia Johnson,MW 04:00PM-05:30PM
Amherst,THDA,Craft of Speaking I,,125H,1,Ronald Bashford,MWF 01:00PM-01:50PM
Amherst,THDA,Contemp Dance: Partner,,219H,1,Jenna Riegel,MW 04:00PM-05:30PM
Amherst,THDA,Plays in Play,,242,1,Ronald Bashford,TTH 10:00AM-11:20AM
Amherst,THDA,Sound Design,,254,1,Jake Meginsky,F 01:00PM-04:00PM
Amherst,THDA,Lighting Design,,261,1,Kathy Couch,T 01:00PM-04:00PM
Amherst,THDA,Scene Design,,263,1,Suzanne Dougan,TTH 11:30AM-12:50PM
Amherst,THDA,Playwriting I,,270,1,Ana Candida Carneiro,MW 12:30PM-01:50PM
Amherst,THDA,Performance Studio,,353,1,Wendy Woodson,TTH 10:00AM-11:20AM
Amherst,THDA,Design Studio,,360,1,Suzanne Dougan,F 10:00AM-01:00PM
Amherst,THDA,Design Studio II,,363,1,Suzanne Dougan,F 10:00AM-01:00PM
Amherst,THDA,Playwriting Studio,,370,1,Ana Candida Carneiro,TTH 01:00PM-02:20PM
Amherst,THDA,Production Studio,,400H,1,Ronald Bashford,
Amherst,THDA,Special Topics,,490,1,The Department,
